ticker,t,date,score,fwd_5_gross,fwd_5_net,fwd_10_gross,fwd_10_net,fwd_20_gross,fwd_20_net,pit_quality,pit_net_margin,pit_current_ratio,pit_roe,score_version
ERF.PA,221,2026-03-02,0.3012091534136858,-6.47820646319367,-6.61820646319367,-9.776206667632692,-9.916206667632691,-7.656061673187375,-7.796061673187375,,,,,VECCHIO
ERF.PA,226,2026-03-09,0.02247633720788829,-3.52645097972919,-3.6664509797291895,-4.345091492978936,-4.4850914929789365,2.8022710660679406,2.662271066067941,,,,,VECCHIO
ERF.PA,246,2026-04-08,0.3196904844989412,6.339968141145436,6.199968141145436,-4.0735123090285486,-4.213512309028548,-8.545178514971719,-8.685178514971719,,,,,VECCHIO
ERF.PA,251,2026-04-15,0.34535419838621684,-9.792630778628908,-9.932630778628909,-17.137098369085134,-17.277098369085138,-14.458526155725782,-14.598526155725782,,,,,VECCHIO
ERF.PA,256,2026-04-22,0.34302538339483096,-8.141760095489225,-8.281760095489226,-4.661555232115566,-4.801555232115566,-0.06385842260074881,-0.20385842260074882,,,,,VECCHIO
FBK.MI,201,2026-02-05,0.2845428050488677,-10.446063486669853,-10.586063486669854,-10.719160745739465,-10.859160745739464,-12.858438524727845,-12.998438524727845,,,,,VECCHIO
FBK.MI,206,2026-02-12,0.19092803628904798,-0.3049528247470845,-0.44495282474708453,3.4307556319378207,3.290755631937821,-2.998730243793579,-3.138730243793579,,,,,VECCHIO
FBK.MI,211,2026-02-19,0.09095909956680777,3.7471354520931754,3.6071354520931758,-2.396121941569107,-2.5361219415691068,-6.168743811326993,-6.308743811326993,,,,,VECCHIO
FBK.MI,216,2026-02-26,0.1065078647723819,-5.921375435468301,-6.061375435468301,-6.216222473140364,-6.356222473140365,-7.567571924615956,-7.707571924615957,,,,,VECCHIO
FBK.MI,246,2026-04-13,0.3758294396202989,5.202864500683457,5.062864500683458,1.3842434253831692,1.2442434253831691,2.4820932290127384,2.3420932290127388,,,,,VECCHIO
FBK.MI,266,2026-05-12,0.1721625654196503,-3.91243679297838,-4.05243679297838,-1.9562183964891844,-2.096218396489184,-0.13972417445868857,-0.2797241744586886,,,,,VECCHIO
FBK.MI,271,2026-05-19,-0.0034568169421302503,2.0358705447389713,1.8958705447389714,-0.2423617988101423,-0.3823617988101423,9.646154917210614,9.506154917210614,,,,,VECCHIO
FBK.MI,276,2026-05-26,0.12733000666885907,-2.2327759163383587,-2.3727759163383584,1.8527378201061095,1.7127378201061096,7.838487342906508,7.698487342906509,,,,,VECCHIO
FTSEMIB.MI,201,2026-02-05,0.3669387488597141,0.8795285901353145,0.7395285901353145,-0.05674378000872782,-0.19674378000872783,-2.6429506765604516,-2.7829506765604513,,,,,VECCHIO
FTSEMIB.MI,206,2026-02-12,0.34787023022600144,-0.928109382774811,-1.0681093827748112,2.6026004370118816,2.462600437011882,-3.8227722129675734,-3.962772212967573,,,,,VECCHIO
FTSEMIB.MI,211,2026-02-19,0.16124390632238855,3.563785648774953,3.4237856487749534,-2.587675241297982,-2.7276752412979817,-4.570467746866402,-4.710467746866402,,,,,VECCHIO
FTSEMIB.MI,216,2026-02-26,0.3200721558246783,-5.939779867583184,-6.079779867583183,-6.2623877198161315,-6.402387719816131,-7.852232952388983,-7.992232952388982,,,,,VECCHIO
FTSEMIB.MI,221,2026-03-05,0.06607213832358567,-0.34298011612006185,-0.48298011612006186,-2.035463695666795,-2.1754636956667945,2.2775673070456692,2.1375673070456696,,,,,VECCHIO
FTSEMIB.MI,226,2026-03-12,0.06571798456282417,-1.6983084398056514,-1.8383084398056513,-1.6960590246535956,-1.8360590246535955,6.907953931977695,6.767953931977695,,,,,VECCHIO
FTSEMIB.MI,231,2026-03-19,0.059994710461913694,0.0022882771561372195,-0.13771172284386277,4.402645248392489,4.26264524839249,10.310976865517961,10.170976865517963,,,,,VECCHIO
FTSEMIB.MI,236,2026-03-26,0.06424379975310573,4.400256281177062,4.260256281177062,8.752459841654847,8.612459841654847,9.088828886549805,8.948828886549805,,,,,VECCHIO
FTSEMIB.MI,241,2026-04-02,0.3334365726805198,4.168767123287664,4.028767123287665,5.659178082191785,5.519178082191785,6.428493150684922,6.288493150684922,,,,,VECCHIO
FTSEMIB.MI,246,2026-04-13,0.34237389757111986,1.4307656700401905,1.2907656700401904,0.3092978727881057,0.16929787278810574,3.0803543249100507,2.940354324910051,,,,,VECCHIO
FTSEMIB.MI,251,2026-04-20,0.12949465533217436,-1.1056485572634722,-1.2456485572634723,0.7281100255149608,0.5881100255149608,0.3070093554877973,0.1670093554877973,,,,,VECCHIO
FTSEMIB.MI,256,2026-04-27,0.3563137306884684,1.8542601837479467,1.7142601837479468,2.7625120610815124,2.6225120610815127,4.66711415027059,4.527114150270591,,,,,VECCHIO
FTSEMIB.MI,261,2026-05-05,0.18880524608325655,0.8917171217925013,0.7517171217925013,-0.4180567568680793,-0.5580567568680793,4.16203303266196,4.022033032661961,,,,,VECCHIO
FTSEMIB.MI,266,2026-05-12,0.37183390408421846,-1.2981976281357777,-1.4381976281357778,1.8534016452001367,1.7134016452001368,2.5963952562715553,2.4563952562715556,,,,,VECCHIO
FTSEMIB.MI,271,2026-05-19,0.1873841108415642,3.1930513907558744,3.0530513907558747,4.599317547306381,4.459317547306381,8.433460862372044,8.293460862372044,,,,,VECCHIO
FTSEMIB.MI,276,2026-05-26,0.2195278109287903,1.3627527605763579,1.2227527605763577,0.7294735365438232,0.5894735365438232,4.258602376801135,4.118602376801135,,,,,VECCHIO
G.MI,201,2026-02-05,0.33944002792974537,-2.8066235476340906,-2.9466235476340903,-0.4771315704357626,-0.6171315704357626,-5.276455267349456,-5.4164552673494555,,,,,VECCHIO
G.MI,206,2026-02-12,0.1985864144688762,2.3967600079620732,2.2567600079620735,4.822402880267096,4.682402880267096,-2.8876695615257297,-3.0276695615257294,,,,,VECCHIO
G.MI,211,2026-02-19,0.2969410646912285,2.3688668197278995,2.2288668197279,-4.8223325680271545,-4.962332568027154,-4.794136511085966,-4.934136511085967,,,,,VECCHIO
G.MI,216,2026-02-26,0.3040717961459635,-7.024791434312538,-7.164791434312538,-7.355367011190939,-7.495367011190939,-7.024791434312538,-7.164791434312538,,,,,VECCHIO
G.MI,221,2026-03-05,0.046589803823130854,-0.3555523907696756,-0.4955523907696756,0.029624656394666715,-0.11037534360533328,6.103707772714118,5.963707772714118,,,,,VECCHIO
G.MI,231,2026-03-19,0.31247988031718293,-0.029615882791156345,-0.16961588279115633,6.072284222983071,5.932284222983071,10.930102561802112,10.790102561802113,,,,,VECCHIO
G.MI,236,2026-03-26,0.04626305602308464,6.103707772714118,5.963707772714118,6.992594401041674,6.852594401041674,13.214812102141194,13.074812102141193,,,,,VECCHIO
G.MI,241,2026-04-02,0.3065812640640063,0.8377526544422365,0.6977526544422364,4.579724453380329,4.43972445338033,6.813735082760597,6.673735082760597,,,,,VECCHIO
G.MI,246,2026-04-13,0.32924376574356584,3.7108837716379295,3.57088377163793,5.815559231863032,5.675559231863033,7.338680881722204,7.198680881722204,,,,,VECCHIO
G.MI,251,2026-04-20,0.09783589458572844,2.0293679734321834,1.8893679734321835,2.1361794946936907,1.9961794946936908,-0.18691506915399225,-0.32691506915399227,,,,,VECCHIO
G.MI,256,2026-04-27,0.3965841583472849,0.10468703607899865,-0.03531296392100135,1.439411803817725,1.299411803817725,1.1253606790860182,0.9853606790860182,,,,,VECCHIO
G.MI,261,2026-05-05,0.22444728932910335,1.333328945184853,1.1933289451848528,-2.2745070114634447,-2.4145070114634444,2.2745070114634336,2.134507011463434,,,,,VECCHIO
G.MI,266,2026-05-12,0.17089365425499145,-3.560364585081288,-3.700364585081288,-0.309594780911282,-0.449594780911282,5.134163479468601,4.994163479468601,,,,,VECCHIO
G.MI,271,2026-05-19,0.12242018375992712,3.370781930255129,3.2307819302551293,4.654889818218155,4.514889818218156,14.098449189876906,13.958449189876903,,,,,VECCHIO
G.MI,276,2026-05-26,0.24450251173047316,1.2422348597782795,1.1022348597782794,5.460664191720532,5.320664191720533,9.88612773075661,9.74612773075661,,,,,VECCHIO
GE,201,2026-02-05,0.20698174861427882,2.1281521151430116,1.9881521151430117,12.027942256362412,11.887942256362411,5.463978359882105,5.323978359882105,1.0,,1.04,0.466,VECCHIO
GE,206,2026-02-12,0.3423244314508841,9.69349776353341,9.553497763533409,9.386683416595298,9.246683416595298,-4.218738722570858,-4.358738722570858,1.0,,1.04,0.466,VECCHIO
GE,211,2026-02-20,0.4178866804214011,-0.27970148932573435,-0.41970148932573437,-5.85922026618989,-5.999220266189891,-16.441347379255646,-16.581347379255647,1.0,,1.04,0.466,VECCHIO
GE,216,2026-02-27,0.4217935784823016,-5.595168546619334,-5.735168546619334,-12.437914483018364,-12.577914483018365,-17.36983886833342,-17.50983886833342,1.0,,1.04,0.466,VECCHIO
GE,221,2026-03-06,0.13362258285018658,-7.248300570059429,-7.388300570059429,-11.240747254258443,-11.380747254258443,-10.65271408208115,-10.79271408208115,1.0,,1.04,0.466,VECCHIO
GE,226,2026-03-13,0.07765112427941694,-4.304445857851569,-4.444445857851568,-5.632488486536302,-5.772488486536302,4.074207132573715,3.9342071325737153,1.0,,1.04,0.466,VECCHIO
GE,246,2026-04-13,0.3134850330689295,-2.661105468223701,-2.801105468223701,-8.765629007022191,-8.90562900702219,-3.5684530620755384,-3.708453062075538,1.0,,1.04,0.466,VECCHIO
GE,251,2026-04-20,0.29067476566960193,-6.271412438124269,-6.411412438124269,-7.602113513125019,-7.74211351312502,-5.8004003672965325,-5.940400367296532,1.0,,1.04,0.466,VECCHIO
GLE.PA,201,2026-02-02,0.497321506864859,-0.9513758163316011,-1.0913758163316012,-9.30232675361905,-9.44232675361905,-5.866810813295675,-6.006810813295675,,,,,VECCHIO
GLE.PA,206,2026-02-09,0.4605656488315446,-8.431162982942663,-8.571162982942663,-0.720385435062254,-0.8603854350622541,-12.513336937007724,-12.653336937007726,,,,,VECCHIO
GLE.PA,211,2026-02-16,0.14025188536711136,8.420744217210107,8.280744217210108,3.7878765985437823,3.6478765985437827,-5.303029460978381,-5.443029460978381,,,,,VECCHIO
GLE.PA,216,2026-02-23,0.30558601090766696,-4.2730453956162044,-4.413045395616204,-11.878522649009504,-12.018522649009505,-14.21660612291219,-14.356606122912192,,,,,VECCHIO
GLE.PA,221,2026-03-02,0.4636664917789196,-7.944969402635738,-8.084969402635737,-8.759121351606613,-8.899121351606613,-13.644016981293527,-13.78401698129353,,,,,VECCHIO
GLE.PA,226,2026-03-09,0.1574867169789314,-0.8844187478812104,-1.0244187478812106,-2.6532504267830603,-2.79325042678306,7.670019272422435,7.530019272422435,,,,,VECCHIO
GLE.PA,231,2026-03-16,0.08163214150236563,-1.7846151498647878,-1.9246151498647877,-5.353845449594353,-5.493845449594352,11.184610220102154,11.044610220102154,,,,,VECCHIO
GLE.PA,236,2026-03-23,0.06703391599115482,-3.6340847263142906,-3.7740847263142903,10.604637283180264,10.464637283180263,10.228700780680434,10.088700780680433,,,,,VECCHIO
GLE.PA,241,2026-03-30,0.09929480871735334,14.77568284289692,14.63568284289692,17.47398586689397,17.33398586689397,15.39336367935733,15.25336367935733,,,,,VECCHIO
GLE.PA,246,2026-04-08,0.2972014360117793,2.350936154037475,2.2109361540374755,-0.33989217064862576,-0.47989217064862577,-1.387910138029258,-1.5279101380292581,,,,,VECCHIO
GLE.PA,251,2026-04-15,0.459105399125605,-2.629021702973411,-2.7690217029734105,-1.7711344108934268,-1.9111344108934267,-6.655593997533726,-6.795593997533726,,,,,VECCHIO
GLE.PA,256,2026-04-22,0.46400023236618526,0.8810502955644894,0.7410502955644894,-1.0515922470956673,-1.1915922470956675,-2.7994900437868897,-2.9394900437868894,,,,,VECCHIO
GLE.PA,261,2026-04-29,0.28861068950275853,-1.9157637009109552,-2.055763700910955,-4.9725297725335516,-5.112529772533551,-1.3100441374297,-1.4500441374297002,,,,,VECCHIO
GLE.PA,266,2026-05-07,0.2635776495957749,-3.116470277957384,-3.2564702779573835,-1.7664738992628437,-1.9064738992628436,2.3265874055488522,2.1865874055488526,,,,,VECCHIO
GLE.PA,271,2026-05-14,0.10020502584336673,1.3934219599220476,1.2534219599220475,3.8541335745726935,3.7141335745726938,2.5051919127512035,2.3651919127512038,,,,,VECCHIO
GLE.PA,276,2026-05-21,0.21527128671571066,2.426894730531237,2.2868947305312375,4.166664342898896,4.026664342898896,14.108189050592145,13.968189050592144,,,,,VECCHIO
GLE.PA,281,2026-05-28,0.386851516753995,1.6985476489790097,1.5585476489790095,-1.2988810511358917,-1.4388810511358918,11.590069982219141,11.450069982219143,,,,,VECCHIO
GOOGL,201,2026-02-05,0.4023154242241887,-6.716981132075473,-6.8569811320754726,-4.911694796580191,-5.051694796580191,-9.880758033608494,-10.020758033608494,1.0,,2.01,0.3183,VECCHIO
GOOGL,206,2026-02-12,0.28161038042952174,1.9352786363521446,1.7952786363521447,0.8932070438915751,0.7532070438915751,-2.1747576766029564,-2.314757676602956,1.0,,2.01,0.3183,VECCHIO
GOOGL,211,2026-02-20,0.2955297768317587,-1.0222874812341298,-1.16228748123413,-5.225735411308596,-5.365735411308596,-4.438380372948469,-4.57838037294847,1.0,,2.01,0.3183,VECCHIO
GOOGL,216,2026-02-27,0.2827221891761373,-4.246863079683216,-4.386863079683216,-3.0408040445774276,-3.1808040445774273,-12.002826615211493,-12.142826615211492,1.0,,2.01,0.3183,VECCHIO
GOOGL,221,2026-03-06,0.22569392037980757,1.2595504167236093,1.1195504167236092,0.8307688187053186,0.6907688187053186,0.492429745009737,0.352429745009737,1.0,,2.01,0.3183,VECCHIO
GOOGL,226,2026-03-13,0.3530866087724377,-0.4234480562610554,-0.5634480562610554,-9.243086725630834,-9.383086725630834,6.2954872489566105,6.155487248956611,1.0,,2.01,0.3183,VECCHIO
GOOGL,231,2026-03-20,0.3224155002014726,-8.85714407379049,-8.99714407379049,-0.33555141715115866,-0.4755514171511587,12.09967223512769,11.95967223512769,1.0,,2.01,0.3183,VECCHIO
GOOGL,236,2026-03-27,0.23451820564218379,9.34970993616715,9.20970993616715,17.121091290987888,16.981091290987887,27.702850847309435,27.562850847309434,1.0,,2.01,0.3183,VECCHIO
GOOGL,241,2026-04-06,0.3227464737578033,7.106906236292043,6.9669062362920435,12.47709070696532,12.337090706965322,27.754262634088533,27.614262634088533,1.0,,2.01,0.3183,VECCHIO
GOOGL,246,2026-04-13,0.4518424742013202,5.013854530375417,4.873854530375417,9.034888114243333,8.894888114243333,20.954846597191732,20.814846597191732,1.0,,2.01,0.3183,VECCHIO
GOOGL,251,2026-04-20,0.23653410203119457,3.8290505589477553,3.6890505589477556,13.582474289741885,13.442474289741885,17.63973286854823,17.49973286854823,1.0,,2.01,0.3183,VECCHIO
GOOGL,256,2026-04-27,0.4944227732471409,9.393732946885347,9.253732946885346,10.932242596020302,10.792242596020303,11.000744690238395,10.860744690238395,1.0,,2.01,0.3183,VECCHIO
GOOGL,261,2026-05-04,0.2780612876879141,1.4063965162263603,1.2663965162263602,3.5720815241764736,3.432081524176474,-5.583820977556265,-5.723820977556264,1.0,,1.92,0.1307,VECCHIO
GOOGL,266,2026-05-11,0.30169870396040227,2.135649310449139,1.9956493104491393,0.06175129305512339,-0.07824870694487661,-6.2731586979962835,-6.413158697996284,1.0,,1.92,0.1307,VECCHIO
GOOGL,271,2026-05-18,0.2936680191788037,-2.030532954355879,-2.170532954355879,-8.840125994373782,-8.980125994373783,-5.9681569747819125,-6.108156974781913,1.0,,1.92,0.1307,VECCHIO
GOOGL,276,2026-05-26,0.3568360971980576,-6.950729901230657,-7.090729901230657,-6.3310005163692225,-6.471000516369223,-11.209112268712895,-11.349112268712895,1.0,,1.92,0.1307,VECCHIO
GS,201,2026-02-05,0.18831769265400167,1.588034172449948,1.448034172449948,3.5747597230334494,3.4347597230334497,-7.748115173365933,-7.888115173365932,1.0,,,0.101,VECCHIO
GS,206,2026-02-12,0.2791539029938395,1.955668860774451,1.815668860774451,-4.9726362363342265,-5.112636236334227,-13.524953564900532,-13.664953564900534,1.0,,,0.101,VECCHIO
GS,211,2026-02-20,0.16251243861294823,-6.795409391673579,-6.935409391673579,-10.932079327702615,-11.072079327702616,-11.787599983587004,-11.927599983587005,1.0,,,0.101,VECCHIO
GS,216,2026-02-27,0.23636918504647958,-4.438268446897176,-4.578268446897176,-8.999846980745495,-9.139846980745496,-6.593993763489037,-6.733993763489036,1.0,,,0.1374,VECCHIO
GS,221,2026-03-06,0.10540982654768725,-4.773436457996249,-4.91343645799625,-0.9605261349168059,-1.100526134916806,5.433274793814458,5.293274793814458,1.0,,,0.1374,VECCHIO
GS,231,2026-03-20,0.06322942146751775,-1.3078822250278233,-1.4478822250278234,6.455810677509488,6.315810677509488,15.75970847054171,15.61970847054171,1.0,,,0.1374,VECCHIO
GS,236,2026-03-27,0.21495676299027477,7.866578484250697,7.726578484250697,10.947945767814172,10.807945767814171,16.804292051039372,16.66429205103937,1.0,,,0.1374,VECCHIO
GS,241,2026-04-06,0.33855727800996016,2.8566469121975357,2.716646912197536,8.739680562122487,8.599680562122487,4.2976770697881195,4.15767706978812,1.0,,,0.1374,VECCHIO
GS,246,2026-04-13,0.36730219385244833,5.719643626869275,5.5796436268692755,5.278463014971946,5.138463014971946,6.069893988250374,5.929893988250375,1.0,,,0.1374,VECCHIO
GS,251,2026-04-20,0.37887437943245106,-0.41731186065521175,-0.5573118606552118,-4.084988542702838,-4.224988542702839,0.49058075106671595,0.35058075106671593,1.0,,,0.1374,VECCHIO
GS,256,2026-04-27,0.4080443076497291,-3.683046471807927,-3.8230464718079267,0.7517501211675937,0.6117501211675936,6.047069461862198,5.907069461862198,1.0,,,0.1374,VECCHIO
GS,261,2026-05-04,0.22194768329034736,4.604377973476348,4.464377973476348,4.770441273216819,4.630441273216819,17.85844022667209,17.71844022667209,0.0,,,0.0459,VECCHIO
GS,266,2026-05-11,0.2131591717586359,0.1587536802547307,0.01875368025473069,5.255808791734373,5.1158087917343735,9.223591406681898,9.083591406681897,0.0,,,0.0459,VECCHIO
GS,271,2026-05-18,0.33794943099026137,5.088976174515314,4.948976174515314,12.49207199512008,12.35207199512008,15.248960313990922,15.108960313990922,0.0,,,0.0459,VECCHIO
GS,276,2026-05-26,0.4129153131361226,7.044597911307915,6.904597911307915,3.7696566683539823,3.6296566683539826,8.284399814019894,8.144399814019893,0.0,,,0.0459,VECCHIO
HER.MI,201,2026-02-05,0.33245695930001123,2.342257390861957,2.2022573908619574,1.0516287909351663,0.9116287909351662,-1.338437679070359,-1.478437679070359,,,,,VECCHIO
HER.MI,206,2026-02-12,0.36418181299435193,-1.2610906118649123,-1.4010906118649125,2.148528870529587,2.008528870529587,-5.9318118419755645,-6.071811841975565,,,,,VECCHIO
HER.MI,211,2026-02-19,0.37727588420208036,3.4531670478469056,3.313167047846906,-2.365193415091127,-2.5051934150911266,-6.102178935956193,-6.2421789359561926,,,,,VECCHIO
HER.MI,216,2026-02-26,0.3805412540087789,-5.624149196174011,-5.764149196174011,-7.910383832102719,-8.05038383210272,-9.830819836120208,-9.970819836120208,,,,,VECCHIO
HER.MI,221,2026-03-05,0.11162556579297296,-2.4224784374987873,-2.562478437498787,-3.8275136209904415,-3.967513620990441,-0.7267377556054666,-0.8667377556054666,,,,,VECCHIO
HER.MI,226,2026-03-12,0.09028801303988447,-1.4399168589168343,-1.5799168589168342,-2.08539907530525,-2.2253990753052495,4.021851643501928,3.8818516435019284,,,,,VECCHIO
HER.MI,231,2026-03-19,0.08302461536615711,-0.654912410599795,-0.794912410599795,3.224181865450615,3.0841818654506152,3.7279597189111113,3.5879597189111117,,,,,VECCHIO
HER.MI,241,2026-04-02,0.22266583237104054,2.2449977187915193,2.1049977187915196,0.488042476439432,0.348042476439432,-3.7091251481098264,-3.849125148109826,,,,,VECCHIO
HER.MI,246,2026-04-13,0.318945250738521,-1.7183777021388402,-1.8583777021388401,-2.6253014800046492,-2.765301480004649,-8.21002616686547,-8.350026166865469,,,,,VECCHIO
HER.MI,251,2026-04-20,0.19630446128228485,-0.9227806345292189,-1.062780634529219,-4.176783148635166,-4.3167831486351655,-6.847985982516125,-6.987985982516125,,,,,VECCHIO
HER.MI,256,2026-04-27,0.1649978251194636,-3.284309486020953,-3.424309486020953,-5.735293430165567,-5.875293430165566,-3.529407296076148,-3.6694072960761477,,,,,VECCHIO
HO.PA,216,2026-02-23,0.34468996923023926,0.9467431544317284,0.8067431544317284,-2.3668639053254448,-2.5068639053254445,-5.680470965082607,-5.820470965082607,,,,,VECCHIO
HO.PA,221,2026-03-02,0.18030473474814912,-3.2825299323306467,-3.4225299323306464,-2.3837401290420224,-2.523740129042022,-3.8296162667878164,-3.969616266787816,,,,,VECCHIO
HO.PA,231,2026-03-16,0.2206918276452115,-4.283425467382884,-4.423425467382884,-1.4811837081825763,-1.6211837081825762,7.76621654053935,7.6262165405393505,,,,,VECCHIO
HO.PA,246,2026-04-08,0.25710544920962536,-0.4069462210926966,-0.5469462210926966,-10.469844273409512,-10.609844273409513,-12.726598390685972,-12.866598390685974,,,,,VECCHIO
HO.PA,251,2026-04-15,0.28988560524539614,-10.104015963458712,-10.244015963458713,-14.524518696323597,-14.664518696323597,-17.161965123352452,-17.301965123352453,,,,,VECCHIO
HO.PA,256,2026-04-22,-0.00016237228856945396,-4.917352849786949,-5.057352849786949,-2.5206636791386794,-2.660663679138679,-6.280990474480241,-6.4209904744802415,,,,,VECCHIO
INTC,201,2026-02-05,0.44678254962996083,-3.6484288453416336,-3.7884288453416333,-8.561361783614462,-8.701361783614463,-9.99171505351133,-10.13171505351133,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,206,2026-02-12,0.4264943815179271,-5.098965049969828,-5.238965049969828,-1.871770525931693,-2.0117705259316927,-1.527536771654825,-1.6675367716548248,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,211,2026-02-20,0.2898243510161695,3.400589388448094,3.2605893884480945,-1.5642766534995745,-1.7042766534995744,-0.5440981073359441,-0.6840981073359441,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,216,2026-02-27,0.29023624603137577,-4.801583889716532,-4.941583889716532,0.35079992385660397,0.21079992385660395,-5.437403001642305,-5.577403001642304,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,221,2026-03-06,0.3846945756986672,5.412257917825336,5.272257917825336,1.0363905617603253,0.8963905617603253,16.95071607721892,16.810716077218917,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,226,2026-03-13,0.42275340590301314,-4.1511940285694715,-4.291194028569471,-5.767968895007147,-5.907968895007147,42.407689869532696,42.267689869532695,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,231,2026-03-20,0.3667122171228037,-1.6867970863607695,-1.8267970863607694,15.75108278015005,15.61108278015005,49.76065317496818,49.62065317496818,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,236,2026-03-27,0.1942672806419457,17.737068216390718,17.597068216390717,51.1245042684719,50.98450426847191,97.05540403197482,96.91540403197482,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,241,2026-04-06,0.44414902642424303,28.357624797245595,28.217624797245595,29.381643417896708,29.241643417896707,88.61756810113708,88.47756810113708,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,246,2026-04-13,0.2956293677894421,0.7977855793675381,0.6577855793675381,30.39275462694451,30.252754626944505,98.58852690297968,98.44852690297968,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,251,2026-04-20,0.35271812922547796,29.360733350906877,29.220733350906876,45.78387097148791,45.64387097148791,64.6423184070474,64.5023184070474,0.4,-0.0051,2.02,-0.0023,VECCHIO
INTC,256,2026-04-27,0.38192000221463784,12.695612644705134,12.555612644705134,52.30027732073324,52.160277320733236,45.33474496735088,45.19474496735088,0.4,-0.2746,2.31,-0.0335,VECCHIO
INTC,261,2026-05-04,0.40242151632227763,35.14304039580451,35.00304039580451,12.935894286445304,12.795894286445304,12.685322280986666,12.545322280986666,0.4,-0.2746,2.31,-0.0335,VECCHIO
INTC,266,2026-05-11,0.4181545838404499,-16.432326847405033,-16.572326847405034,-4.5735519829116615,-4.713551982911661,-16.625466522377742,-16.765466522377743,0.4,-0.2746,2.31,-0.0335,VECCHIO
INTC,271,2026-05-18,0.6662384338994661,14.190624696273613,14.050624696273612,-0.22187100659344372,-0.36187100659344373,8.209304828630248,8.069304828630248,0.4,-0.2746,2.31,-0.0335,VECCHIO
INTC,276,2026-05-26,0.5076891922506638,-12.62143520205944,-12.76143520205944,-12.629532786662978,-12.76953278666298,6.58192800709918,6.441928007099181,0.4,-0.2746,2.31,-0.0335,VECCHIO
IP.MI,201,2026-02-05,0.44319439430823415,3.9279830748566447,3.787983074856645,-18.985274941099707,-19.125274941099708,-26.35024710856021,-26.49024710856021,,,,,VECCHIO
IP.MI,206,2026-02-12,0.4185287412295645,-22.04724592745393,-22.18724592745393,-22.440940713370928,-22.58094071337093,-33.6220438442387,-33.762043844238704,,,,,VECCHIO
ISP.MI,201,2026-02-05,0.3783595411887535,-0.881356693827795,-1.0213566938277951,-2.5762703042713997,-2.7162703042713994,-9.915254723577105,-10.055254723577105,,,,,VECCHIO
ISP.MI,206,2026-02-12,0.0702058313735242,-1.709984674838727,-1.849984674838727,0.6326979989228709,0.4926979989228709,-10.824211553271756,-10.964211553271756,,,,,VECCHIO
ISP.MI,211,2026-02-19,0.043554153226220874,2.3834391174033076,2.243439117403308,-7.533056312077802,-7.673056312077802,-11.65622928666059,-11.79622928666059,,,,,VECCHIO
ISP.MI,216,2026-02-26,0.04883392383259791,-9.685644001575145,-9.825644001575144,-11.384877659065907,-11.524877659065906,-13.780804003325297,-13.9208040033253,,,,,VECCHIO
ISP.MI,246,2026-04-13,0.31536640056638715,2.528282276799576,2.3882822767995764,0.26520272491858954,0.12520272491858955,2.121638660633929,1.981638660633929,,,,,VECCHIO
IVG.MI,201,2026-02-05,0.3141013357595212,0.0,-0.13999999999999999,1.4058322773772503,1.2658322773772501,1.2201566980466705,1.0801566980466704,,,,,VECCHIO
IVG.MI,206,2026-02-12,0.31253565722374743,1.4058322773772503,1.2658322773772501,1.4854046346445937,1.3454046346445936,1.061001864951816,0.921001864951816,,,,,VECCHIO
IVG.MI,211,2026-02-19,0.3170374990137971,0.07846921176060118,-0.06153078823939882,-0.18310147962959933,-0.32310147962959934,0.1307853456951058,-0.009214654304894196,,,,,VECCHIO
IVG.MI,216,2026-02-26,0.3356752006395184,-0.26136559986418284,-0.40136559986418285,-0.4181909420577723,-0.5581909420577723,0.15682534219361166,0.01682534219361166,,,,,VECCHIO
IVG.MI,221,2026-03-05,0.17929589351226816,-0.15723630380223286,-0.29723630380223287,0.3144626110183735,0.1744626110183735,0.28826155867773817,0.1482615586777382,,,,,VECCHIO
IVG.MI,226,2026-03-12,0.06879320710981508,0.47244176478917765,0.33244176478917764,0.5774310485932466,0.43743104859324655,0.6299256904952699,0.4899256904952699,,,,,VECCHIO
IVG.MI,231,2026-03-19,0.3146495955071361,0.10449560293344096,-0.03550439706655904,-0.02611891810877509,-0.16611891810877508,-26.906999909914163,-27.046999909914167,,,,,VECCHIO
IVG.MI,236,2026-03-26,0.3022039468802643,-0.13047817708435883,-0.27047817708435884,0.052193261803124,-0.087806738196876,-26.983299151707683,-27.123299151707688,,,,,VECCHIO
IVG.MI,241,2026-04-02,0.14061383478976774,0.18291009664728186,0.04291009664728186,-26.887903821385663,-27.027903821385664,-27.04468319223673,-27.18468319223673,,,,,VECCHIO
IVG.MI,246,2026-04-13,0.2940988743812592,-27.021389069171086,-27.161389069171086,-27.021389069171086,-27.161389069171086,-27.412624379377913,-27.552624379377917,,,,,VECCHIO
